FISHNET_SIZE,StationCode,RT_RO_Other,Date,StationDepth_m,CHANNEL_WIDTH_log,Logger_DO_mean,Logger_Salin_mean,Logger_Temp_mean,Logger_pH_mean,TOC_sediment,SiltClay,Entero_DHEC,Entero_LOG,FecalColiform_DHEC,Fecal_LOG,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_ABUNDANCE_area,trawl_SIMPSON_INDEX,benth_SP_RICH,benth_ABUNDANCE,benth_ABUNDANCE_area,benth_SIMPSON_INDEX,BIBI,AMBI,MAMBI,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND,PRCP_1,PRCP_2,PRCP_3,PRCP_4,PRCP_5,PRCP_6,PRCP_7,DAYS_SINCE_RAIN,TAVG_1,TAVG_2,TAVG_3,TAVG_4,TAVG_5,TAVG_6,TAVG_7,DAYMET_10dPRCP_cm,DAYMET_14dPRCP_cm,DAYMET_30dPRCP_cm,DAYMET_45dPRCP_cm,DAYMET_60dPRCP_cm,DAYMET_90dPRCP_cm,DAYMET_10dTAVG_degC,DAYMET_14dTAVG_degC,DAYMET_30dTAVG_degC,DAYMET_45dTAVG_degC,DAYMET_60dTAVG_degC,DAYMET_90dTAVG_degC,DJF_TAVG_diff,DJF_PRCP_diff,MAM_TAVG_diff,MAM_PRCP_diff,JJA_TAVG_diff,JJA_PRCP_diff,ANN_TAVG_diff,ANN_PRCP_diff,preSON_TAVG_diff,preSON_PRCP_diff,preANN_TAVG_diff,preANN_PRCP_diff,PDSI,PHDI,ZNDX,PMDI,SP01,SP02,SP03,SP06,SP09,SP12,SP24,AMO,AO,NAO,ONI,IMPERV_PRCT,WATER_prct,DEVOPEN_prct,DEVLOW_prct,DEVMED_prct,DEVHIGH_prct,BARREN_prct,DECFOREST_prct,EVEFOREST_prct,MIXFOREST_prct,SCRUBSHR_prct,HERBACEOUS_prct,PASTURE_prct,CROPS_prct,WOODYWET_prct,EMERGWET_prct,DEVALLCAT_prct,DEVHIGHCAT_prct,DEVLOWCAT_prct,AGRCAT_prct,FORCAT_prct,MARCAT_prct,WATCAT_prct,GROUP_A_prct,GROUP_B_prct,GROUP_C_prct,GROUP_D_prct,GROUP_AD_prct,GROUP_BD_prct,GROUP_CD_prct,POORLY_DRAINED_prct,WELL_DRAINED_prct,POPULATION_2010,census2010_personsPERha
25,RT18180,TidalCreek,7/31/2018,5,3.91,4.31,30.37,29.42,7.53,3.26,22.1,0,0,14,1.176091259,53.41,21.43,0.39,0.15,0,0.00333718,0.03,0.001712764,0.002141128,0.01,15,83,0.060144928,0.69,41,436,4954.545455,0.76,3.5,2.53,0.52,28,6.42,62,14.22,0.12,1.88,2.61,3.23,3.23,3.23,3.36,1,82,82.5,82.5,82.5,82.5,83,82.5,14.1,20.7,35.6,38.7,51.7,67,27.78,27.59,28.07,28.44,28.11,27.14,1.29,-7.82,0.12,18.59,0.84,-5.69,1.1,16.97,0.75,-0.89,1.29,4.74,1.36,1.36,2.02,1.36,1.23,0.59,1.27,0.47,0.13,0.39,1.1,0.01,0.61,1.39,0.1,8.3,48.01,5.438066465,13.39375629,4.733131923,0.201409869,32.22557905,0,31.11782477,0,0.906344411,0.704934542,0.036253776,0,10.67472306,42.06,23.76636455,4.934541793,18.83182276,32.26183283,43.44008056,42.06,48.01,69.89,1.83,0,0,1.63,0,26.63,28.26,71.72,700.8,0.28
25,RT18176,TidalCreek,8/22/2018,1.5,3.04,3.83,22.93,29.9,7.24,2.6,31.51,30,1.491361694,4.5,0.740362689,52.97,34.76,0.93,0.41,0,0.008943927,0.03,0.002290854,0.00517665,0.01,,,,,18,359,4079.545455,0.67,2.5,3.97,0.29,5,1.39,221,61.56,0,0,0.15,0.6,0.6,0.6,0.6,2,84,84.5,83.5,83,83.5,83.5,83,2.5,5,24.2,37.5,54.6,71.1,28.25,28.34,28.05,28.01,28.07,27.83,1.29,-7.82,0.12,18.59,0.84,-5.69,1.1,16.97,0.75,-0.89,1.29,4.74,-0.21,1.01,-0.63,0.57,-0.27,0.69,0.25,0.74,0.1,0.18,1.14,0.11,0.83,1.97,0.19,1.87,24.74,9.751513886,2.27604928,0.605554395,0.208811861,0.647316768,1.503445396,29.35894759,1.941950303,1.148465233,0.772603884,26.87408645,1.941950303,22.78137398,27.37,12.84192942,0.814366256,12.02756317,29.46335352,84.38087283,27.37,24.74,14.51,18.67,11.14,0,49.85,0,5.81,66.8,33.18,836.3,0.33
25,RO99326,OpenWater,9/1/1999,2,7.75,5.57,28.96,25.2,7.84,1.03,34.8,,,8,0.954242509,86.69,0,0,0,,0,0.04,0.002049473,0,0.01,11,114,0.041304348,0.52,18,74,840.9090909,0.82,2.5,3.08,0.4,1,1.35,34,45.95,0,0,2.33,3.05,3.08,3.47,3.47,2,71,73,75,76,77,78,78,11.9,11.9,14.3,14.7,31.7,39.1,25.43,26.07,27.12,27.99,27.63,26.49,1.43,5.26,-1.5,10.78,-0.78,-6.31,-0.68,42.15,0.76,-19.05,0.2,17.55,2.09,2.09,6.28,2.09,2.04,1.63,1.14,0.94,0.93,0.53,1.52,0.18,0.05,0.36,-1.15,0.004878049,68.86,0,0,0,0,0.290906694,0,47.58064516,0,0,0,0,0,50.80645161,29.9,0,0,0,0.290906694,98.38709677,29.9,68.86,25.73,0,0,21.24,16.95,36.06,0,74.25,25.73,0,0
25,RO00015,OpenWater,8/8/2000,1,6.87,4.45,2.95,29.08,6.95,2.21,29.77,,,30,1.491361694,60.31,252.16,1.26,0.74,,0.01,0.02,0.01,0.007022222,0.01,17,200,0.072463768,0.58,8,92,1045.454545,0.72,2.5,3.33,0.32,1,1.09,46,50,0,0,0,0.11,0.5,0.91,0.91,3,82.5,84,82.5,82,81,80.5,80.5,8.3,10.1,26.1,34.9,37.8,45.6,26.95,26.54,26.97,26.64,26.49,25.69,-0.93,-7.88,-0.18,-3.66,-1.2,-1.86,-1.42,1.35,-0.84,39.63,-0.68,42.15,-1.46,-1.46,-0.62,-1.46,-0.15,-0.09,-0.22,-0.6,-0.54,0.96,0.3,0.1,0.14,-0.29,-0.51,16.87,41.62,28.61685215,18.52146264,9.499205087,5.246422893,2.027027027,3.219395866,11.28775835,0.19872814,1.152623211,1.112877583,0.014337214,0.014337214,18.87917329,33.22,61.88394277,14.74562798,47.13831479,2.055701455,35.86489365,33.22,41.62,25.03,0,0,0.75,0.01,65.2,8.99,74.95,25.03,3073,1.22
25,RT00505,TidalCreek,7/18/2000,4.3,3.95,3.95,36.23,30.81,7.46,1.5,32.87,,,0,0,72.56,0,0,0,,0,0.04,0.000511252,0,0.01,11,24,0.017391304,0.82,35,1513,17193.18182,0.5,4.5,3.06,0.41,978,64.64,178,11.76,0,0,0.24,0.24,0.24,0.86,0.86,,81.5,82.5,82,82,82,81.5,82,14.2,15.6,22.8,26.5,28.4,29.5,27.73,27.59,26.78,26.07,25.98,24.16,-0.93,-7.88,-0.18,-3.66,-1.2,-1.86,-1.42,1.35,-0.84,39.63,-0.68,42.15,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,0,44.02,0,0,0,0,95,0,0,0,0,0,0,0,0,55.58,0,0,0,95,0,55.58,44.02,0,0,0,0,0,0,100,100,0,0,0
25,RO01122,OpenWater,7/24/2001,1.8,4.8,5.32,24.28,28.45,7.38,0.81,25.7,,,30,1.491361694,68.67,3.36,0,0,,0,0.03,0.000943695,0,0.01,18,169,0.061231884,0.5,9,593,6738.636364,0.2,2.5,4.36,0.17,0,0,553,93.25,1.5,1.5,1.5,1.5,1.5,1.5,1.5,19,80,79.5,78,78,79,79,78.5,3.9,6.5,10.5,14.8,19.6,21,25.43,25.79,26.22,25.82,25.67,23.87,-1.97,-9.14,-1.03,0.89,-1.22,-1.23,-0.72,-41.39,-2.13,11.49,-1.42,1.35,-1.35,-1.35,-0.92,-1.35,-0.38,-0.08,-0.46,-0.51,-0.94,-0.59,0.16,0.13,-0.03,-0.25,-0.07,2.1,25.4,9.89010989,4.395604396,0.549450549,0,0.549450549,2.747252747,29.48717949,0,3.296703297,0.132133462,0,0,47.8021978,69.14,14.83516484,0.549450549,14.28571429,0.549450549,83.46546679,69.14,25.4,21.98,0,0,28.42,18.2,31.38,0,78,21.98,2.5,0.001
25,RO036054,OpenWater,8/5/2003,0.3,7.64,4.89,0.05,27.67,6.26,0.86,29.73,,,30,1.491361694,109.78,22.1,7.6,0,0,0,0.05,0.005092427,0.04,0.01,5,11,0.003985507,0.61,3,62,704.5454545,0.5,1.5,3,0.26,0,0,39,62.9,0,0.16,0.19,0.19,0.19,0.19,0.19,1,78,79,79,79.5,80,80,80.5,5.1,15,26.4,27.8,52.3,68.1,26.68,26.23,26.34,26.09,26.06,24.76,-2.35,-6.55,-0.43,23.6,-1.13,-8.62,-1.23,-26.88,-0.04,1.42,-0.17,-7.87,-0.51,2.65,-1.53,1.98,-1.01,0.04,0.63,1.8,1.18,1.4,-0.08,0.41,-0.28,-0.07,0.21,16.87,41.62,28.61685215,18.52146264,9.499205087,5.246422893,2.027027027,3.219395866,11.28775835,0.19872814,1.152623211,1.112877583,0.014337214,0.014337214,18.87917329,33.22,61.88394277,14.74562798,47.13831479,2.055701455,35.86489365,33.22,41.62,25.03,0,0,0.75,0.01,65.2,8.99,74.95,25.03,3073,1.22
25,RT042082,TidalCreek,8/18/2004,2.7,3.52,7.48,20.64,28.63,7.35,0.93,20.88,,,21,1.342422681,97.19,20.63,0,0,0,0,0.05,0.000541193,0,0.01,16,770,0.557971014,0.25,16,212,2409.090909,0.77,3,4.16,0.32,3,1.42,127,59.91,0,0,0,1.99,6.73,11.88,12.09,3,78,77,77,77,76,76.5,76.5,16.2,16.2,17.7,26.1,38.7,42.8,23.6,23.38,24.62,25.27,25.44,25.61,-2.77,-3.33,0.52,-10.54,0.04,28,-0.29,-12.34,-0.95,-29.3,-1.23,-26.88,-1.43,-1.43,0.98,-0.91,0.78,0.14,0.38,-0.7,-0.65,-0.74,0.84,0.31,-0.72,-0.48,0.64,0.46,8,5.105893942,0.755212609,0.065670662,0,0.082088327,0.361188639,53.94844853,0.011844503,0.574618289,0.525365293,2.347726153,0,36.13528156,31.09,5.926777212,0.065670662,5.861106551,2.42981448,93.90447297,31.09,8,9.43,4.78,0,0,81.76,0,4.01,85.77,14.21,547,0.21
25,RO056094,OpenWater,8/16/2005,4,7.24,5.24,22.07,29.44,7.78,0.65,15.24,,,24,1.397940009,73.38,7.44,0,0,0,0,0.03,0.001506742,0,0.01,18,412,0.149275362,0.57,13,156,1772.727273,0.73,2.5,3.87,0.31,0,0,75,48.08,0.01,0.02,0.06,0.1,0.14,0.15,0.53,1,84,84,83,83,82,82,82,6.7,8.5,14.8,22.8,27.8,41.5,27,26.8,27.17,27.17,26.67,25.49,-0.12,-19.83,-1.64,-13,0.34,-15.46,-0.42,-70.94,0.03,-23.04,-0.29,-12.34,-0.04,-0.04,-0.13,0.55,0.08,-0.02,0.34,-0.06,-0.7,-0.34,-0.18,0.44,0.02,0.37,-0.13,1.54,34.38,14.67315716,3.268428373,0.208623088,0,6.328233658,0,51.39082058,0,0.208623088,0.208623088,0,0,23.36578581,51.24,18.15020862,0.208623088,17.94158554,6.328233658,75.17385257,51.24,34.38,34.62,0,0,8.71,50.46,0,6.19,65.36,34.62,9.2,0.00368
25,RO08344,OpenWater,7/23/2008,0.9,4.7,6.14,21.76,29.45,7.65,0.52,10.25,,,23,1.380211242,52.65,10.92,0,0,0,0,0.02,0.001059698,0,0.009972993,6,9,0.00326087,0.79,27,894,10159.09091,0.75,3.5,,,75,8.39,365,40.83,1.77,1.77,1.77,1.77,1.87,1.98,1.98,4,78.5,80.5,82,82,81,81,80.5,1.5,8.2,10.8,16.5,20.1,28.3,27.35,27.13,26.96,26.71,26.09,24.27,1.73,-3.3,-0.94,-3.72,-0.05,-5.04,-0.38,-1.27,1.42,-15.54,0.73,-50.58,-3.1,-3.1,-1.29,-3.1,-0.32,-1.05,-1.08,-1.04,-0.9,-0.96,-1.62,0.2,-0.48,-1.27,-0.35,0,16.22,0,0,0,0,0,0,21.54471545,0,0,1.62601626,0,0,76.01626016,81.32,0,0,0,0,99.18699187,81.32,16.22,3.95,18.89,0,5.76,0,22.28,49.09,77.13,22.84,0,0
25,RO12328,OpenWater,7/25/2012,1.5,5.57,4.55,31.02,31.37,7.45,0.3,25.7,67,1.832508913,13,1.146128036,54.51,13.09,0.16,0,0,0,0.02,0.000499924,0.000893833,0.009966034,19,142,0.051449275,0.54,30,617,7011.363636,0.71,3,1.29,0.53,3,0.49,50,8.1,0,0,0,0,0,0.04,0.04,,83,84,84,84,84.5,84.5,84,4.3,7.4,11.2,23.8,33.1,40.8,28.48,28.3,28.32,27.18,26.49,25.62,2.24,-15.78,2.17,0.65,-0.4,7.63,0.79,-17.88,-0.3,-13.62,0.78,-35.56,0.71,-3.32,-0.48,-2.23,-0.19,0.05,0.86,0.41,-0.36,-0.69,-1.81,0.37,0.16,-1.32,0.26,5.96,17.39,10.56770234,11.0088224,2.435749904,0.191791331,4.641350211,0.652090526,37.84042961,1.265822785,1.36171845,0.517836594,8.611430763,0.824702723,19.94629843,30.47,24.20406598,2.627541235,21.57652474,14.0774837,70.19562716,30.47,17.39,3.17,14.88,13.81,0,61.28,0,6.84,81.93,18.05,4376.8,1.75
25,RT15106,TidalCreek,7/13/2015,1.2,4.38,4.64,33.69,31.21,7.42,0.8,27.14,36.66,1.575880316,11,1.079181246,48.73,18.61,0.83,0.14,0,0.003172148,0.02,0.000929888,0.004615628,0.009965234,9,32,0.023188406,0.67,13,113,1284.090909,0.61,3,1.37,0.43,7,6.19,0,0,0,0,0,0,0,0.09,0.09,5,85.5,85.5,85.5,86,85.5,85.5,84.5,2.4,5,8.6,22.5,24.9,41.2,28.6,28.34,28.93,27.99,27.2,25.16,-0.18,5.47,1.48,-0.01,0.52,1.86,1.15,-0.79,0.17,2.16,0.43,6.66,-1.91,-1.91,-2.45,-1.91,-1.03,-0.97,-1.5,-0.52,0.24,0.13,-0.36,0.13,-1.1,-3.18,1.54,1.33,14.15,12.74868047,1.969143321,0.284206253,0.014558031,0.629313845,1.13682501,29.78075518,9.216402761,2.131546894,4.526999594,16.38246041,0.385708486,20.6455542,36.59,15.01658808,0.298764283,14.71782379,17.39748274,83.82054405,36.59,14.15,50.62,3.85,0.8,7.8,20.13,15.71,1.06,45.5,54.47,1241.8,0.49
25,RO12319,OpenWater,8/14/2012,4,6.57,4.93,34.39,29.94,7.55,0.42,17.41,0,0,2,0.477121255,55.24,32.19,0.52,0.13,0,0.002828416,0.02,0.001276467,0.002897561,0.009963309,6,179,0.064855072,0.07,21,104,1181.818182,0.82,3,2.38,0.47,7,6.73,32,30.77,0.01,0.01,0.03,0.1,0.1,0.1,0.14,2,82.5,82,81.5,81.5,81.5,82,81.5,6.1,7.6,12.7,13.7,15.1,32,27.45,27.55,28.26,28.47,27.73,26.65,2.17,-10.6,2.42,6.97,-0.41,-2.29,0.92,-19.6,-0.46,-7.62,0.7,-33.24,1.56,-2.06,2.76,0,1.34,0.9,0.85,1.31,0.23,0.02,-1.55,0.43,0.01,-0.98,0.33,1.62,21.59,22.14149801,2.335236118,0.034596091,0.006239825,0.155682408,2.266043937,48.34803667,8.09548521,3.200138384,2.335236118,1.055180765,0,9.911779969,20.6,24.51757004,0.040835916,24.47673413,1.210863172,75.21190106,20.6,21.59,63.64,1.19,0.32,3.28,14.74,16.8,0,35.14,64.83,3572.6,1.42
25,RO01117,OpenWater,7/11/2001,2.1,5.62,5.42,32.21,30.75,7.75,0.35,15.2,,,,,61.79,23.98,0,0,,0,0.02,0.000535587,0,0.009937078,8,40,0.014492754,0.54,54,533,6056.818182,0.94,5,,,75,14.07,34,6.38,0,0,0,0,0,0,0,7,85.5,85.5,85,84,83,83.5,83,7,8.8,17.1,22.4,24.7,26,28.55,28.18,27.36,27.27,26.74,24.42,-1.56,-10.48,-0.54,-5.23,-0.61,-5.56,-0.16,-41.4,-1.51,-3.61,-0.82,-26.69,-2.04,-2.04,0.44,-1.79,0.53,0.38,-0.27,-0.38,-0.47,-0.62,-0.86,0.13,-0.03,-0.25,-0.07,2.46,43.62,8.511606736,4.233045061,1.137915339,0.091033227,0.546199363,0.273099681,69.09421939,2.412380519,0.955848885,2.275830678,0.045516614,0.016320633,10.0591716,34.41,13.97360036,1.228948566,12.7446518,0.608036609,85.11606736,34.41,43.62,24.62,0,26.82,13.51,0.67,34.35,0,75.35,24.62,506.9,0.2
25,RT022162,TidalCreek,8/13/2002,2.7,4.38,4.35,25.61,28.3,7.38,0.47,12.15,,,0,0,48.94,15.44,0,0,,0,0.02,0.000500313,0,0.009914706,10,22,0.015942029,0.84,17,276,3136.363636,0.65,2.5,3.85,0.31,1,0.36,145,52.54,0,0,0,0,0,0,0.45,6,79,80,79.5,79.5,79,78.5,78.5,1.8,7.7,14.6,20.4,39.1,41.7,25.68,26.3,27.85,27.64,27.1,25.81,1.61,-8.76,1.04,-3.02,-0.25,11.4,0.41,25.36,0.04,-15.74,0.11,-27.99,0.12,-4.28,0.36,-4.09,0.67,-0.19,0.05,-0.63,-1.25,-2.05,-2.39,0.1,-0.22,0.38,0.86,3.84,32.06,6.174863388,6.830601093,1.366120219,0.109289617,0.039423426,0.039423426,76.72131148,0.218579235,1.475409836,1.147540984,0.054644809,0,5.464480874,49.64,14.48087432,1.475409836,13.00546448,0.094068235,85.12139064,49.64,32.06,3.19,4.05,3.81,8.7,23.64,3.96,52.62,92.73,7.24,1811.2,0.72
25,RO18422,OpenWater,8/8/2018,2.1,5.29,4.16,15.79,30.18,7.19,1.55,29.93,0,0,17,1.255272505,49.06,19.52,0.49,0.1,0,0.002143015,0.02,0.001570048,0.002734078,0.009903436,23,1056,0.382608696,0.72,12,118,1340.909091,0.51,3,3.11,0.3,1,0.85,2,1.69,0.01,0.01,0.01,0.01,0.05,0.6,1.93,4,86.5,84,83,83.5,83,82.5,81.5,9.6,11.4,29.7,38.8,43.1,55,27.95,28.09,28.2,28.23,28.33,27.64,1.29,-7.82,0.12,18.59,0.84,-5.69,1.1,16.97,0.75,-0.89,1.29,4.74,-0.21,1.01,-0.63,0.57,-0.27,0.69,0.25,0.74,0.1,0.18,1.14,0.11,0.83,1.97,0.19,0,29.34,0,0,0,0,0.244498778,2.200488998,36.67481663,0.733496333,6.112469438,1.222493888,0.244498778,0,51.1002445,66.57,0,0,0,0.488997555,98.28850856,66.57,29.34,24.77,0,0,46.72,0,6.58,21.9,75.2,24.77,2.4,0.00096
25,RO056095,OpenWater,7/19/2005,2.1,7.59,4.49,21.98,31.21,7.46,0.24,8.7,,,8,0.954242509,61.23,5.63,0,0,0,0,0.02,0.000438248,0,0.00986797,15,32,0.011594203,0.84,20,161,1829.545455,0.75,3.5,1.95,0.46,25,15.53,66,40.99,0,0,0,0,0,0.02,0.38,5,83.5,84.5,84,84,83.5,83,83,1.5,3.2,12.3,18.1,27.2,40.4,28.7,28.66,27.43,27.21,26.03,24.04,0.21,-10.07,-1.25,4,0.36,-5.4,0.05,-12.31,0.68,-14.74,0.04,-29.9,-0.19,1,-0.56,0.59,-0.28,0.4,0.67,0.69,0.08,0.25,-0.58,0.44,-0.03,-0.51,-0.05,0,48.67,0,0,0,0,0,0,19.27710843,0,1.204819277,28.91566265,0,0,46.98795181,50.5,0,0,0,0,96.38554217,50.5,48.67,0,0,0,62.58,0,37.41,0,99.99,0,12.3,0.00492
25,RT15102,TidalCreek,7/7/2015,3.7,4.81,5.45,17.92,27.97,7,3.32,11.65,88,1.949390007,17,1.255272505,34.43,48.31,1.83,0.79,0,0.01,0.02,0.002659,0.01,0.00984798,4,20,0.014492754,0.32,9,109,1238.636364,0.5,3,3.84,0.25,1,0.92,68,62.39,0.01,0.61,1.38,1.38,1.47,1.47,1.47,1,82,81.5,81,81.5,81.5,82,81.5,8.5,9.1,15.5,17.2,20.4,40.5,27.3,27.63,28.17,27.1,26.49,24.62,-0.18,5.47,1.48,-0.01,0.52,1.86,1.15,-0.79,0.17,2.16,0.43,6.66,-1.91,-1.91,-2.45,-1.91,-1.03,-0.97,-1.5,-0.52,0.24,0.13,-0.36,0.13,-1.1,-3.18,1.54,0.58,13.71,0,0.178412132,0.178412132,0.267618198,74.84388938,0.089206066,1.33809099,0.031986111,1.78412132,1.873327386,0.031986111,0,18.91168599,75.08,0.624442462,0.44603033,0.178412132,74.8758755,24.06040398,75.08,13.71,0,0,0,6.03,0,5.81,88.14,99.98,0,6,0.0024
25,RO056114,OpenWater,8/9/2005,6.7,5.15,4.22,32.74,28.94,7.53,0.52,7.82,,,30,1.491361694,56.34,5.9,0,0,0,0,0.02,0.000370602,0,0.009845771,20,375,0.135869565,0.61,70,1016,11545.45455,0.92,5,,,164,16.14,243,23.92,0.16,0.37,0.38,0.76,0.76,0.76,0.76,1,79,80.5,80,80,80,81,81,3.5,4.1,4.1,11.6,16.5,25.4,27.95,28.68,28.94,28.52,27.85,26.25,0.21,-10.07,-1.25,4,0.36,-5.4,0.05,-12.31,0.68,-14.74,0.04,-29.9,-0.15,0.91,0.05,0.46,0.32,-0.05,0.42,0.8,0.24,0.12,-0.4,0.44,0.02,0.37,-0.13,26.55,84.57,17.29518856,38.8816645,14.69440832,3.250975293,15.34460338,0,7.022106632,0.130039012,1.950585176,0.78023407,0,0,0,7.74,74.12223667,17.94538362,56.17685306,15.34460338,9.882964889,7.74,84.57,78.36,1.13,0,0,0,0,20.5,20.5,79.49,1690.8,0.67
25,RT11011,TidalCreek,7/19/2011,3.7,4.81,3.86,31.07,30.06,7.15,0.27,23.4,10,1.041392685,5,0.77815125,66.06,1.61,0,0,0,0,0.02,0.000246258,0,0.009820128,9,16,0.011594203,0.81,20,98,1113.636364,0.86,3.5,1.66,0.52,8,8.16,17,17.35,0,0,0,0,3.76,5.45,5.45,4,81.5,80.5,79.5,80,79.5,80,81,6.8,8.2,13.7,16.7,18.7,20.5,28.2,28.29,28.53,28.16,28,26.06,-1.79,-5.56,1.37,-11.55,1.45,-0.17,0.78,-35.56,0.68,-7.69,-0.19,16.65,-4.28,-4.28,-1.96,-4.28,-0.3,-1.31,-1.75,-1.49,-2.02,-1.42,-0.71,0.09,-0.47,-1.51,-0.46,0,30.02,0,0,0,0,0.754147813,2.865761689,45.44997486,4.474610357,1.75967823,4.474610357,2.362996481,0,37.65711413,50.09,0,0,0,3.117144294,99.0447461,50.09,30.02,0.14,0,1.47,48.21,0.5,8.35,41.31,99.84,0.14,11.4,0.00456
25,RO00047,OpenWater,6/21/2000,10.4,7.69,5.26,33.56,28.64,7.69,0.82,27.41,,,0,0,38.79,0,0.28,0,,0,0.02,0.001178782,0.001588889,0.009811368,13,31,0.011231884,0.85,47,187,2125,0.91,4.5,,,35,18.72,1,0.53,0.06,0.49,0.49,0.87,0.9,0.94,1.33,1,78.5,80.5,80.5,80.5,80,80.5,80.5,5.9,5.9,9.4,9.4,13.2,18.1,28.08,26.98,26.48,25.07,23.42,21.19,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,2.87,52.28,18.73417722,3.341772152,1.164556962,0.253164557,1.721518987,0.405063291,38.53164557,7.544303797,3.392405063,3.443037975,0.658227848,0.151898734,20.25316456,27.97,23.49367089,1.417721519,22.07594937,2.53164557,74.2278481,27.97,52.28,48.52,9.67,4.18,4.25,2.7,18.35,12.3,41.78,58.19,2491.8,0.99
25,RO056109,OpenWater,7/13/2005,5.5,5.53,5.98,28.93,29.83,7.72,0.34,16.9,,,0,0,56.13,11.3,0,0,0,0,0.02,0.000549875,0,0.009787135,17,132,0.047826087,0.55,31,246,2795.454545,0.88,3.5,1.19,0.61,23,9.35,20,8.13,0,0,0,0.4,1.55,1.55,1.55,3,86,85.5,84,82.5,82.5,82.5,83,3.3,4.9,12.2,28.1,37.2,45.9,28.65,28.52,27.22,26.67,25.65,23.34,-0.04,-10.89,-2,10.52,-0.07,-5.86,-0.43,-4.8,0.45,-4.87,-0.25,-27.26,-0.19,1,-0.56,0.59,-0.28,0.4,0.67,0.69,0.08,0.25,-0.58,0.44,-0.03,-0.51,-0.05,0,66.4,0,0,0,0,12.21374046,0,82.44274809,0,0,0,0,0,2.290076336,32.29,0,0,0,12.21374046,84.73282443,32.29,66.4,74.51,0,0,18.44,0,7.03,0,25.47,74.51,16.9,0.00676
25,RT022154,TidalCreek,7/30/2002,1.8,4.09,5.41,33.46,31.8,7.65,0.73,13.68,,,2,0.477121255,35.83,92.45,0,0.32,,0.00710846,0.02,0.002938695,0,0.009752223,17,172,0.124637681,0.46,30,500,5681.818182,0.65,2.5,3.48,0.39,5,1,279,55.8,0,0,0,0,0.23,0.23,0.29,4,87,86.5,86.5,85.5,85.5,85,84,1.3,1.3,8,24,26.3,31.2,28.85,29.46,28.53,27.6,27.31,25.58,1.61,-8.76,1.04,-3.02,-0.25,11.4,0.41,25.36,0.04,-15.74,0.11,-27.99,-4.91,-4.91,-2.36,-4.91,-1.18,-0.38,-0.7,-1.23,-1.96,-2.55,-3.09,-0.06,0.32,0.62,0.79,3.71,17.17,8.355691836,7.378305864,1.130701418,0.153315447,4.656956688,0.613261786,39.91950939,1.609812189,1.188194711,0.287466462,10.09965504,0.804906094,23.66807206,30.65,17.01801456,1.284016865,15.7339977,15.56151782,77.38597164,30.65,17.17,3.17,14.88,13.81,0,61.28,0,6.84,81.93,18.05,4376.8,1.75
25,RO17404,OpenWater,8/15/2017,3.7,5.59,5.28,29.81,31.09,7.6,3.03,10.13,0,0,2,0.477121255,47.37,11.82,0.09,0,0,0,0.02,0.000741806,0.000526917,0.009727783,23,72,0.026086957,0.86,47,785,8920.454545,0.83,4.5,,,238,30.32,95,12.1,0.55,0.55,0.55,2.91,4.26,5.03,5.12,3,84.5,85,84.5,84.5,83.5,83.5,82,9.7,19.1,34.7,39.3,49.3,73.7,28.33,27.88,27.58,27.98,27.88,27.14,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,0.37,7.31,5.923251772,0.427864688,0.013370771,0,0.26741543,0.227303115,42.57253644,0.775504747,0.735392432,0.882470919,15.25605027,0.748763204,32.06311004,17.9,6.364487231,0.013370771,6.351116459,16.27222891,92.51236796,17.9,7.31,3.11,23.04,0.07,0,67.15,0,6.61,73.83,26.15,407.1,0.16
