BUFFER_SIZE,StationCode,RT_RO_Other,Date,StationDepth_m,CHANNEL_WIDTH_m,CHANNEL_WIDTH_log,Logger_DO_mean,Logger_Salin_mean,Logger_Temp_mean,Logger_pH_mean,TOC_sediment,SiltClay,Entero_DHEC,Entero_LOG,FecalColiform_DHEC,FecalColiform_LOG,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_13,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_ABUNDANCE_area,trawl_SIMPSON_INDEX,benth_SP_RICH,benth_ABUNDANCE,benth_ABUNDANCE_area,benth_SIMPSON_INDEX,BIBI,AMBI,MAMBI,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND,PRCP_1,PRCP_2,PRCP_3,PRCP_4,PRCP_5,PRCP_6,PRCP_7,DAYS_SINCE_RAIN,TAVG_1,TAVG_2,TAVG_3,TAVG_4,TAVG_5,TAVG_6,TAVG_7,DAYMET_10dPRCP_cm,DAYMET_14dPRCP_cm,DAYMET_30dPRCP_cm,DAYMET_45dPRCP_cm,DAYMET_60dPRCP_cm,DAYMET_90dPRCP_cm,DAYMET_10dTAVG_degC,DAYMET_14dTAVG_degC,DAYMET_30dTAVG_degC,DAYMET_45dTAVG_degC,DAYMET_60dTAVG_degC,DAYMET_90dTAVG_degC,DJF_TAVG_diff,DJF_PRCP_diff,MAM_TAVG_diff,MAM_PRCP_diff,JJA_TAVG_diff,JJA_PRCP_diff,ANN_TAVG_diff,ANN_PRCP_diff,preSON_TAVG_diff,preSON_PRCP_diff,preANN_TAVG_diff,preANN_PRCP_diff,PDSI,PHDI,ZNDX,PMDI,SP01,SP02,SP03,SP06,SP09,SP12,SP24,AMO,AO,NAO,ONI,UPLAND_IMPERV_PRCT,BARREN_LAND_prct,CULTIVATED_CROPS_prct,DEC_FOREST_prct,DEVELOPED_HIGH_prct,DEVELOPED_MED_prct,DEVELOPED_LOW_prct,DEVELOPED_OPEN_prct,EMERGE_HERB_WET_prct,EVE_FOREST_prct,HAY_PASTURE_prct,HERBACEOUS_prct,MIX_FOREST_prct,WATER_prct,SHRUB_SCRUB_prct,WOODY_WET_prct,DEVALLCAT_prct,DEVHIGHCAT_prct,DEVLOWCAT_prct,AGRCAT_prct,FORCAT_prct,MARCAT_prct,WATCAT_prct
1,RO08358,OpenWater,8/6/2008,1,295,5.68,4.94,34.27,31.68,7.51,0.58,23.29,0,0,17,1.255272505,77.31,92.84,0.69,0,0,0,0.04,0.005044068,0.00318385,0.003844445,0.01,5,29,0.010507246,0.53,24,146,1659.090909,0.84,4,1.55,0.56,27,18.49,7,4.79,0,0,0,0,0,0,0.08,6,90.5,90,89,88,87.5,87,87,1.7,1.7,10.5,13,19.2,22.6,29.5,28.98,28.15,27.81,27.72,26.44,1.45,19.05,0.09,-11.58,0.48,-1.22,0.29,-1.68,0.55,2.87,0.36,5.05,0.25,-2.53,0.75,-2.16,0.92,0.46,-0.18,-0.66,-0.2,-0.43,-1.16,0.17,-0.08,-1.16,-0.26,0.65,0.2002002,0,4.037370704,0,0.2002002,0.3670337,18.28495162,12.06,32.59926593,2.268935602,1.701701702,25.99265933,57.97,1.801801802,12.57924591,18.85218552,0.2002002,18.65198532,2.469135802,78.71204538,12.06,57.97
1,RT08073,TidalCreek,8/5/2008,0.9,49,3.89,4.84,34.26,30.64,7.48,1.57,47.65,10,1.041392685,0,0,97.27,40.61,0.19,0,0,0,0.05,0.002406533,0.001589145,0.001072222,0.01,16,103,0.074637681,0.72,31,344,3909.090909,0.82,4,2.72,0.43,43,12.5,78,22.67,0,0,0,0,0.08,0.08,0.08,4,86.5,86.5,85.5,85,84.5,84.5,84.5,3.9,3.9,11.6,15.9,21,24.9,29.25,28.93,28.34,28.12,28.07,26.81,1.45,19.05,0.09,-11.58,0.48,-1.22,0.29,-1.68,0.55,2.87,0.36,5.05,0.25,-2.53,0.75,-2.16,0.92,0.46,-0.18,-0.66,-0.2,-0.43,-1.16,0.17,-0.08,-1.16,-0.26,0,0,0,0,0,0,0,0,59.16,87.46736292,0,0,0,37.01,0,12.79373368,0,0,0,0,100.2610966,59.16,37.01
1,RT08078,TidalCreek,7/30/2008,4,173,5.15,4.28,34.17,30.04,7.42,0.65,22.47,0,0,2,0.477121255,71.71,24.45,0.14,0,0,0,0.03,0.001586956,0.001066731,0.0008,0.01,18,64,0.046376812,0.76,59,1144,13000,0.92,5,,,226,19.76,104,9.09,0.2,0.26,0.26,0.26,0.26,0.26,0.26,1,87,86.5,85.5,85,84.5,85,84,5.3,8.2,16.8,23.7,24.5,26.6,28.75,28.46,27.88,27.87,27.96,26.38,1.45,19.05,0.09,-11.58,0.48,-1.22,0.29,-1.68,0.55,2.87,0.36,5.05,-3.1,-3.1,-1.29,-3.1,-0.32,-1.05,-1.08,-1.04,-0.9,-0.96,-1.62,0.2,-0.48,-1.27,-0.35,1.76,0.841696342,0.615085788,0.097118809,0,0,2.784072515,25.18614438,49.28,26.96665588,0.712204597,1.71576562,5.988993202,19.83,5.017805115,30.07445775,27.9702169,0,27.9702169,2.168986727,69.86079637,49.28,19.83
1,RO08353,OpenWater,8/6/2008,8.2,2040,7.62,4.88,35.48,30.65,7.67,0.26,3.8,10,1.041392685,0,0,50.41,13.37,0,0,0,0,0.05,0.000742254,0.000509488,0,0.01,,,,,51,1080,12272.72727,0.89,4.5,,,100,9.26,45,4.17,0,0,0,0.07,0.07,0.34,0.83,3,90.5,90,89,88,87.5,87,87,1.7,2.7,10.1,13.8,18.3,22.9,29.48,29.04,28.27,27.96,27.86,26.61,1.45,19.05,0.09,-11.58,0.48,-1.22,0.29,-1.68,0.55,2.87,0.36,5.05,0.25,-2.53,0.75,-2.16,0.92,0.46,-0.18,-0.66,-0.2,-0.43,-1.16,0.17,-0.08,-1.16,-0.26,0,0,0,0,0,0,0,0,6.84,0,0,0,0,93.16,0,0,0,0,0,0,0,6.84,93.16
1,RT08082,TidalCreek,7/30/2008,1.5,18,2.89,5.38,35.12,29.84,7.66,0.31,26.29,95,1.982271233,220,2.344392274,67.66,15.52,0.13,1.07,0,0.02,0.03,0.001030637,0.000733412,0.000766667,0.01,2,2,0.001449275,0.5,22,140,1590.909091,0.83,3.5,3.03,0.42,5,3.57,48,34.29,0.23,0.25,0.3,0.48,0.48,0.48,0.48,1,87,86.5,85.5,85,84.5,85,84,4.9,8.4,17,22.8,23.5,25.6,28.85,28.54,27.93,27.94,28.01,26.45,1.45,19.05,0.09,-11.58,0.48,-1.22,0.29,-1.68,0.55,2.87,0.36,5.05,-3.1,-3.1,-1.29,-3.1,-0.32,-1.05,-1.08,-1.04,-0.9,-0.96,-1.62,0.2,-0.48,-1.27,-0.35,0.4,3.499355947,0.064405324,0,0,0,0.815800773,4.486904251,39.62,13.03134392,65.99398884,3.86431945,2.855302705,13.8,1.07342207,4.336625161,5.302705024,0,5.302705024,69.55775011,25.16101331,39.62,13.8
1,RO17409,OpenWater,8/2/2017,3.7,826,6.71,5.84,33.51,28.5,7.74,2.81,17.33,0,0,4.5,0.740362689,54.4,17.1,0.13,0,0,0,0.02,0.000757711,0.000851247,0.000723333,0.01,15,24,0.008695652,0.89,26,527,5988.636364,0.86,4.5,,,200,37.95,115,21.82,0,0,0,0.17,0.19,0.61,0.86,3,79.5,79,78,77.5,79,79.5,79.5,6.2,6.2,15.6,26,28.8,41.8,27.15,27.52,28.13,27.94,27.41,26.38,3.99,9.37,1.69,13.05,0.43,1.27,1.68,13.41,1.37,15.63,1.33,19.06,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,1.13,7.832618026,0,0,0,0.321888412,2.038626609,11.15879828,32.27,61.26609442,0,0.965665236,1.824034335,58.41,6.759656652,7.939914163,13.5193133,0.321888412,13.19742489,7.832618026,78.75536481,32.27,58.41
1,RT17162,TidalCreek,8/2/2017,4,110,4.7,5.21,33.25,28.82,7.64,1.62,24.32,10,1.041392685,11,1.079181246,66.69,22.95,0.16,0,0,0,0.03,0.000949979,0.001048116,0.000940017,0.01,6,14,0.010144928,0.67,36,358,4068.181818,0.85,4.5,2.84,0.52,131,36.59,8,2.23,0,0,0,0,0.56,0.59,1.79,4,80.5,80,78.5,79,79.5,80.5,80.5,5.8,6.8,17.7,28.4,31.4,44,27.15,27.54,28.15,27.99,27.47,26.45,3.99,9.37,1.69,13.05,0.43,1.27,1.68,13.41,1.37,15.63,1.33,19.06,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,21.72,0,0,0,1.118012422,13.66459627,31.42857143,28.07453416,37.34,24.59627329,0,0,0,54.61,0,1.118012422,74.28571429,14.7826087,59.50310559,0,25.71428571,37.34,54.61
1,RT17150,TidalCreek,8/2/2017,2.4,40,3.68,4.17,26.43,29.04,7.28,2.39,44.26,31,1.505149978,23,1.380211242,82.28,18.22,0.13,0,0,0,0.04,0.000853745,0.003722116,0.000753872,0.01,12,54,0.039130435,0.72,17,246,2795.454545,0.49,3,3.88,0.28,6,2.44,173,70.33,0,0,0,0.17,0.19,0.61,0.86,3,79.5,79,78,77.5,79,79.5,79.5,6.8,7,15,26,29.1,44.7,27.05,27.41,28.04,27.87,27.33,26.28,3.99,9.37,1.69,13.05,0.43,1.27,1.68,13.41,1.37,15.63,1.33,19.06,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,0,0,0,0.133928571,0,0,0,0,66.97,83.92857143,0,1.205357143,0,10.63,0,14.77678571,0,0,0,0,100.0446429,66.97,10.63
1,RT18171,TidalCreek,8/14/2018,1.6,94,4.54,3.94,5.48,29.9,6.49,2.52,41.37,41,1.62324929,23,1.380211242,45.69,64.27,0.74,0.35,0.14,0.007608026,0.02,0.002384224,0.003376223,0.004084778,0.01,5,6,0.004347826,0.66,3,9,102.2727273,0.64,1.5,1.83,0.27,0,0,2,22.22,0,0.06,0.06,0.06,0.06,0.06,0.06,1,82.5,84,84,84,84.5,84.5,85,1,12.7,32.6,40.5,44.8,69.9,28.15,27.71,27.58,27.68,27.84,27.19,1.53,-10.76,0.06,6.3,0.55,-17.38,1.04,-12.48,1.16,-5.36,1.68,13.41,-0.21,1.01,-0.63,0.57,-0.27,0.69,0.25,0.74,0.1,0.18,1.14,0.11,0.83,1.97,0.19,0.07,0.130985301,18.23606462,1.076990249,0,0,0,2.183088342,22.52,17.79944695,7.684470965,3.784019793,14.93232426,8.77,3.070877602,31.11628584,2.183088342,0,2.183088342,26.05152088,71.7799447,22.52,8.77
1,RO99308,OpenWater,8/4/1999,10,7278,8.89,5.86,32.12,31.83,7.85,0.2,93.16,,,4,0.698970004,60.01,0,0.98,0,,0,0.03,0,6.29577E-05,0.005488889,0.01,14,652,0.236231884,0.16,74,491,5579.545455,0.94,4,,,12,2.44,10,2.04,0,0,0.1,0.1,0.1,0.1,0.1,2,84.5,84.5,84.5,86.5,87.5,87.5,88,0,0,12,32.9,36.1,43.2,31.25,30.95,29.29,28.14,27.51,26.2,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.92,-1.92,-1.41,-1.92,-0.35,-0.65,-0.23,-0.79,-0.41,-0.52,1.23,0.3,-0.67,0.39,-1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100
1,RO99323,OpenWater,7/28/1999,2,1436,7.26,4.91,30.11,31.14,7.66,0.34,10.89,,,30,1.491361694,40.17,7.61,0,0,,0,0.03,0.000162206,0.000431104,0,0.01,,,,,51,232,2636.363636,0.94,4,,,10,4.31,11,4.74,0,0,0,0.46,0.46,0.46,0.56,3,89,87.5,87,86,86,86,86,1.2,6.1,21.7,27.2,27.6,35.8,30.1,29.16,28.02,27.01,26.63,24.89,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,0,0,0,0,0,0,0,0,33.55,0,0,0,0,66.45,0,0,0,0,0,0,0,33.55,66.45
1,RO99328,OpenWater,8/17/1999,7,1324,7.18,4.57,32.91,30.66,7.84,0.9,22.8,,,0,0,56.18,0,0,0,,0,0.03,0,0.000575996,0,0.01,18,99,0.035869565,0.75,44,158,1795.454545,0.95,4.5,,,23,14.56,12,7.59,0,0.05,0.05,0.05,0.05,0.05,0.05,1,87.5,87,86,87,87.5,88,88,1.1,1.1,1.8,13.4,35.6,37.9,30,29.82,30.36,29.4,28.3,27.26,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.92,-1.92,-1.41,-1.92,-0.35,-0.65,-0.23,-0.79,-0.41,-0.52,1.23,0.3,-0.67,0.39,-1.11,0,0,0,0,0,0,0,0,35.73,0,0,0,0,64.27,0,0,0,0,0,0,0,35.73,64.27
1,RT99007,TidalCreek,8/24/1999,3.3,467,6.14,3.95,34.44,29.79,7.57,0.68,26.89,,,50,1.707570176,79.23,57.38,0.33,0.05,,0.001143167,0.04,0.002032766,0.001972674,0.001880556,0.01,14,109,0.078985507,0.51,27,198,2250,0.74,3,2.73,0.42,0,0,32,16.16,0.01,0.01,0.01,0.01,0.01,0.01,0.01,8,81.5,81.5,81.5,82.5,83,83,83.5,1.2,1.2,3.7,10.9,17.6,17.7,28.25,28.68,29.5,28.99,28.4,27.03,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.92,-1.92,-1.41,-1.92,-0.35,-0.65,-0.23,-0.79,-0.41,-0.52,1.23,0.3,-0.67,0.39,-1.11,10.41,2.691432904,0.113722517,0,0,3.108415466,21.91053829,22.97194845,25.74,31.38741471,10.84154663,1.099317665,0,47.88,4.738438211,1.213040182,47.9909022,3.108415466,44.88248673,13.64670205,38.43821077,25.74,47.88
1,RT99008,TidalCreek,7/14/1999,2.8,68,4.21,,32.09,29.11,7.5,0.98,30.68,,,2,0.477121255,72.31,0,1.15,0,,0,0.04,0,0,0.006444444,0.01,16,147,0.106521739,0.67,24,259,2943.181818,0.84,4,2.71,0.47,74,28.57,122,47.1,0.12,1.17,2.77,2.77,2.77,2.77,2.77,1,76.5,79,80,81.5,82,83,83,3.6,5.4,29.8,30,30,39.2,28.1,27.79,26.43,26.39,25.7,23.77,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,0,0,0,0,0,0,0,0,73.23,0,0,0,0,26.69,0,112.5,0,0,0,0,112.5,73.23,26.69
1,RO99319,OpenWater,8/4/1999,5,846,6.74,,26.74,31.8,7.51,0.64,16.06,,,2,0.477121255,48.24,0,0,0,,0,0.03,0,0.000158957,0,0.01,3,4,0.001449275,0.62,46,273,3102.272727,0.9,4,,,16,5.86,72,26.37,0,0,0,0,0,0,0,16,85,86,88,89,89.5,89.5,89,0,0,9.8,31.6,35.1,42,31.13,30.84,29.22,28.08,27.46,26.17,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.92,-1.92,-1.41,-1.92,-0.35,-0.65,-0.23,-0.79,-0.41,-0.52,1.23,0.3,-0.67,0.39,-1.11,0,0,0,0,0,0,0,0,45.06,0,0,0,0,54.94,0,0,0,0,0,0,0,45.06,54.94
1,RO99312,OpenWater,7/8/1999,6,263,5.57,4.61,30.07,30.38,7.67,1.37,25.76,,,0,0,80.79,27.9,1.14,0.11,,0.002516269,0.04,0.000798989,0.000623102,0.00635,0.01,16,57,0.020652174,0.85,47,195,2215.909091,0.93,4,,,18,9.23,8,4.1,0,0,0.04,0.04,0.04,0.04,0.04,2,82.5,82.5,81.5,82,82,81.5,81.5,9,11.9,12.3,12.3,17.5,20.8,26.6,26.48,25.58,25.27,24.49,22.76,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,0,0,0,0,0,0,0,0,70.99,44.29752066,42.6446281,1.487603306,0,22.96,1.32231405,10.41322314,0,0,0,42.6446281,57.52066116,70.99,22.96
1,RT99017,TidalCreek,7/7/1999,1.1,44,3.78,5.54,18.78,29.91,7.38,0.95,13.35,,,300,2.478566496,62.02,46.04,1.54,0.52,,0.01,0.03,0.001193523,0.001769066,0.008577778,0.01,18,40,0.028985507,0.86,11,148,1681.818182,0.65,2.5,4.21,0.26,0,0,118,79.73,0.07,0.07,0.07,0.07,0.07,0.07,0.51,6,81.5,81,81.5,81.5,81,80.5,80.5,5.6,5.7,6,6,11.1,15.8,25.73,25.63,24.89,24.52,23.75,22.12,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,17.15,0.040453074,0,0.080906149,0,1.483279396,41.77454153,38.22815534,17.53,14.76537217,0,0.444983819,0.391046386,8.31,0.269687163,2.521574973,81.48597627,1.483279396,80.00269687,0.040453074,18.47357066,17.53,8.31
1,RO13341,OpenWater,7/23/2013,3.4,267,5.58,5.31,24.52,29.1,,0.17,5.48,3.33,0.636487896,4.5,0.740362689,112.33,2.81,0,0,0,0,0.04,7.54996E-05,0.000172448,0,0.01,17,77,0.027898551,0.8,39,1499,17034.09091,0.7,4,,,31,2.07,597,39.83,0.01,0.2,0.32,0.87,0.93,0.98,0.98,1,83,83,82,82,82,82,82.5,7.7,9.5,18.1,25.7,37,48.2,27.43,27.29,27.36,27.21,26.59,24.85,2.22,7.08,-1.22,-1.36,-0.25,24.23,0.35,15.6,-0.57,-15.61,0.92,-19.6,3.76,3.76,4.37,3.76,1.84,2.25,2.04,2.59,1.74,1.46,0.68,0.19,-0.01,0.67,-0.38,2.39,2.835051546,0,0,0,0,2.835051546,17.78350515,52.59,69.07216495,0,0,0,43.53,4.381443299,2.835051546,20.6185567,0,20.6185567,2.835051546,76.28865979,52.59,43.53
1,RO13334,OpenWater,7/24/2013,1.3,5720,8.65,5.88,31.22,28.54,7.78,0.07,2.48,0,0,0,0,95.38,0.33,0,0,0,0,0.03,0.000016241,0.000035593,0,0.01,3,5,0.001811594,0.32,68,952,10818.18182,0.88,5,3.51,0.65,126,13.24,42,4.41,0.13,0.13,0.41,0.63,0.64,0.64,0.64,2,78.5,81,81,81,81.5,81.5,81,3.8,7.3,14.4,22.3,29.9,34.8,27.83,27.54,27.77,27.61,27.13,25.32,2.22,7.08,-1.22,-1.36,-0.25,24.23,0.35,15.6,-0.57,-15.61,0.92,-19.6,3.76,3.76,4.37,3.76,1.84,2.25,2.04,2.59,1.74,1.46,0.68,0.19,-0.01,0.67,-0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100
1,RO13345,OpenWater,7/23/2013,2.1,1044,6.95,5.03,27.04,28.65,7.57,0.37,12.23,3.33,0.636487896,2,0.477121255,131.91,11.33,0,0,0,0,0.04,0.000386554,0.000597814,0,0.01,7,16,0.005797101,0.69,54,362,4113.636364,0.89,4.5,1.26,0.69,57,15.75,12,3.31,0.05,0.45,0.6,0.85,1.35,1.35,1.35,1,83,83,82,82,82,82,82.5,7.5,10.9,16.9,23.1,30.3,37.2,27.68,27.55,27.7,27.57,26.95,25.2,2.22,7.08,-1.22,-1.36,-0.25,24.23,0.35,15.6,-0.57,-15.61,0.92,-19.6,3.76,3.76,4.37,3.76,1.84,2.25,2.04,2.59,1.74,1.46,0.68,0.19,-0.01,0.67,-0.38,0,21.56862745,0,0,0,0,0,0,33.25,68.62745098,0,0,0,66.24,0,9.803921569,0,0,0,21.56862745,78.43137255,33.25,66.24
1,RO13335,OpenWater,7/16/2013,3.4,1760,7.47,5.71,13.15,29.53,7.26,0.31,3.11,0,0,2,0.477121255,127.33,0.77,0,0,0,0,0.04,3.02826E-05,8.37664E-05,0,0.01,,,,,39,1743,19806.81818,0.54,4.5,3.05,0.4,1129,64.77,296,16.98,0,0.08,1.17,1.41,1.51,1.52,1.52,1,82,82,81.5,81,80,81,80.5,4.3,8.9,21,33.6,33.9,45.7,27.25,27.34,27.17,27.07,26.27,24.09,2.22,7.08,-1.22,-1.36,-0.25,24.23,0.35,15.6,-0.57,-15.61,0.92,-19.6,3.76,3.76,4.37,3.76,1.84,2.25,2.04,2.59,1.74,1.46,0.68,0.19,-0.01,0.67,-0.38,0,0,0,0,0,0,0,0,8.53,0,0,0,0,91.47,0,0,0,0,0,0,0,8.53,91.47
1,RO13337,OpenWater,7/24/2013,1,2633,7.87,5.61,26.55,28.7,7.66,0.07,2.44,0,0,,,103.03,0.14,0,0,0,0,0.04,6.91019E-06,1.37269E-05,0,0.01,,,,,19,114,1295.454545,0.83,3.5,,,52,45.61,0,0,0.13,0.13,0.41,0.63,0.64,0.64,0.64,2,78.5,81,81,81,81.5,81.5,81,4.2,7.7,15.4,23.7,33.4,40.8,27.63,27.38,27.52,27.39,26.9,25.12,2.22,7.08,-1.22,-1.36,-0.25,24.23,0.35,15.6,-0.57,-15.61,0.92,-19.6,3.76,3.76,4.37,3.76,1.84,2.25,2.04,2.59,1.74,1.46,0.68,0.19,-0.01,0.67,-0.38,0,0,0,0,0,0,0,0,2.26,0,0,0,0,97.74,0,0,0,0,0,0,0,2.26,97.74
1,RT13054,TidalCreek,7/16/2013,3,38,3.63,4.46,13.45,29.94,7.18,1.78,40.98,6.66,0.88422877,23,1.380211242,102.49,13.13,0.008178,0.16,0,0.003592343,0.05,0.000428731,0.000979449,4.54333E-05,0.01,19,161,0.116666667,0.34,11,354,4022.727273,0.43,3.5,3.14,0.3,4,1.13,59,16.67,0,0.08,1.17,1.41,1.51,1.52,1.52,1,82,82,81.5,81,80,81,80.5,4.5,9.1,22.6,35.8,36.2,47.8,27.2,27.23,27.06,26.97,26.16,24.02,2.22,7.08,-1.22,-1.36,-0.25,24.23,0.35,15.6,-0.57,-15.61,0.92,-19.6,3.76,3.76,4.37,3.76,1.84,2.25,2.04,2.59,1.74,1.46,0.68,0.19,-0.01,0.67,-0.38,0,0,0,0,0,0,0,0,74.07,0,0,0,0,25.93,0,0,0,0,0,0,0,74.07,25.93
1,RT13061,TidalCreek,7/23/2013,1.8,111,4.7,4.38,23.78,28.69,7.46,0.6,19.6,3.33,0.636487896,7.8,0.944482672,66.91,10.15,0,0,0,0,0.03,0.00033898,0.000616181,0,0.01,6,6,0.004347826,0.77,27,247,2806.818182,0.83,3.5,1.25,0.57,46,18.62,0,0,0.05,0.45,0.6,0.85,1.35,1.35,1.35,1,83,83,82,82,82,82,82.5,7.3,9.1,16.1,23.4,32.2,41.4,27.5,27.39,27.53,27.39,26.76,25.02,2.22,7.08,-1.22,-1.36,-0.25,24.23,0.35,15.6,-0.57,-15.61,0.92,-19.6,3.76,3.76,4.37,3.76,1.84,2.25,2.04,2.59,1.74,1.46,0.68,0.19,-0.01,0.67,-0.38,0.38,0,0.111731844,3.091247672,0,0,0.633147114,3.351955307,52.6,63.94785847,0,20.89385475,0,20.55,0.856610801,7.113594041,3.985102421,0,3.985102421,0.111731844,95.90316574,52.6,20.55
1,RO13333,OpenWater,7/16/2013,3.4,1558,7.35,4.33,11.02,29.31,6.91,0.24,7.08,27.16,1.44963265,110,2.045322979,109.34,22.21,0,0,0,0,0.04,0.000819092,0.00085605,0,0.01,10,18,0.006521739,0.74,55,487,5534.090909,0.88,5,0.98,0.71,70,14.37,10,2.05,0.37,1.68,3.33,3.59,4.32,4.32,4.32,1,82,82,81.5,81,80,81,80.5,7.1,11.4,26,40.8,45,55,27.05,27.05,26.84,26.78,25.97,23.84,2.22,7.08,-1.22,-1.36,-0.25,24.23,0.35,15.6,-0.57,-15.61,0.92,-19.6,3.76,3.76,4.37,3.76,1.84,2.25,2.04,2.59,1.74,1.46,0.68,0.19,-0.01,0.67,-0.38,0,0,12.46973366,10.59322034,0,0,0,0,4.32,61.44067797,2.542372881,4.782082324,2.723970944,79.16,5.508474576,0,0,0,0,15.01210654,85.04842615,4.32,79.16
1,RO14361,OpenWater,8/5/2014,3.4,653,6.48,5.14,30.15,28.83,7.65,0.67,18.46,6.66,0.88422877,4.5,0.740362689,65.6,0,0.51,0,0,0,0.03,0,0.001079687,0.0028362,0.01,9,25,0.009057971,0.71,70,509,5784.090909,0.95,4.5,,,37,7.27,4,0.79,1.08,1.09,2.58,3.12,3.13,3.13,3.13,1,82,80,79.5,79.5,79.5,80,80,6.8,8.9,23.3,33.9,38,44.5,27.98,28.27,28,28.11,27.99,26.95,0.87,-7.47,0.28,4.85,0.55,2.94,0.43,6.66,0.32,-15.52,0.35,15.6,-1.54,-1.54,-1.92,-1.54,-0.61,-0.63,-1.16,-0.55,-0.5,-0.97,0.28,0.33,-0.37,-1.68,0.03,0,0,0,0,0,0,0,0,61.48,72.5,0,0,0,38.12,0,27.5,0,0,0,0,100,61.48,38.12
1,RO14353,OpenWater,8/6/2014,4.9,1467,7.29,6.13,31.62,29.04,7.72,0.57,22.01,10.33,1.05422991,2,0.477121255,68.37,11.7,0.58,0,0,0,0.03,0.001082647,0.001318955,0.003222639,0.01,5,40,0.014492754,0.48,33,272,3090.909091,0.92,4.5,,,37,13.6,10,3.68,0,0,0.57,0.79,1.39,1.41,2.89,2,84,83.5,81,80.5,80.5,80.5,80,6.5,15.2,26.9,36.1,39,46.1,27.63,28.14,28.05,28.11,28.07,27.03,0.87,-7.47,0.28,4.85,0.55,2.94,0.43,6.66,0.32,-15.52,0.35,15.6,-1.54,-1.54,-1.92,-1.54,-0.61,-0.63,-1.16,-0.55,-0.5,-0.97,0.28,0.33,-0.37,-1.68,0.03,6.03,2.765957447,1.808510638,0,0,2.446808511,4.361702128,67.0212766,31.72,6.70212766,0.638297872,0.319148936,0,58.88,3.29787234,10.53191489,73.82978723,2.446808511,71.38297872,5.212765957,20.85106383,31.72,58.88
1,RT14078,TidalCreek,7/30/2014,4,75,4.31,5.56,34.46,29.79,7.63,1.64,32.4,10,1.041392685,0,0,76.65,27.09,0.27,0,0,0,0.04,0.001127669,0.001411306,0.001527278,0.01,12,32,0.023188406,0.75,60,569,6465.909091,0.92,5,,,108,18.98,33,5.8,0,0,0.38,0.38,0.4,2.15,2.15,2,80,80.5,82,83,83,83.5,83.5,14.6,17.2,24.7,25.9,30.6,36.1,29.35,29.02,28.71,28.69,28.33,27.19,0.87,-7.47,0.28,4.85,0.55,2.94,0.43,6.66,0.32,-15.52,0.35,15.6,-1,-1,-0.81,-1,-0.03,-0.82,-0.82,-0.19,-0.08,-0.67,0.69,0.22,-0.48,0.18,0.06,0,0,0,0,0,0,0,0,21.89,98.18181818,0,0,0,77.56,0,3.636363636,0,0,0,0,101.8181818,21.89,77.56
