HUC_SIZE,StationCode,RT_RO_Other,DATE,MONTH,YEAR,LAT,LON,SC_COUNTY,StationDepth_m,CHANNEL_WIDTH_log,Logger_DO_mean,Logger_Salin_mean,Logger_Temp_mean,Logger_pH_mean,Chl_a_DHEC,TOC_sediment,SiltClay,Entero_DHEC,Entero_LOG,FecalColiform_DHEC,Fecal_LOG,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_ABUNDANCE_area,benth_SP_RICH,benth_ABUNDANCE,benth_ABUNDANCE_AREA,BIBI,AMBI,MAMBI,benth_SENCP_ABUND,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND,PRCP_1,PRCP_2,PRCP_3,PRCP_4,PRCP_5,PRCP_6,PRCP_7,DAYS_SINCE_RAIN,TAVG_1,TAVG_2,TAVG_3,TAVG_4,TAVG_5,TAVG_6,TAVG_7,DAYMET_10dPRCP_cm,DAYMET_14dPRCP_cm,DAYMET_30dPRCP_cm,DAYMET_45dPRCP_cm,DAYMET_60dPRCP_cm,DAYMET_90dPRCP_cm,DAYMET_10dTAVG_degC,DAYMET_14dTAVG_degC,DAYMET_30dTAVG_degC,DAYMET_45dTAVG_degC,DAYMET_60dTAVG_degC,DAYMET_90dTAVG_degC,DJF_TAVG_diff,DJF_PRCP_diff,MAM_TAVG_diff,MAM_PRCP_diff,JJA_TAVG_diff,JJA_PRCP_diff,ANN_TAVG_diff,ANN_PRCP_diff,preSON_TAVG_diff,preSON_PRCP_diff,preANN_TAVG_diff,preANN_PRCP_diff,PDSI,PHDI,ZNDX,PMDI,SP01,SP02,SP03,SP06,SP09,SP12,SP24,AMO,AO,NAO,ONI,HUC_AREA_HA,IMPERV_PRCT,OPEN_WATER_prct,DEVELOPED_OPEN_SPACE_prct,DEVELOPED_LOW_INTENSITY_prct,DEVELOPED_MEDIUM_INTENSITY_prct,DEVELOPED_HIGH_INTENSITY_prct,BARREN_LAND_prct,DECIDUOUS_FOREST_prct,EVERGREEN_FOREST_prct,MIXED_FOREST_prct,SHRUB_SCRUB_prct,HERBACEUOUS_prct,HAY_PASTURE_prct,CULTIVATED_CROPS_prct,WOODY_WETLANDS_prct,EMERGENT_HERBACEUOUS_WETLANDS_prct,DEVALLCAT_prct,DEVHIGHCAT_prct,DEVLOWCAT_prct,AGRCAT_prct,FORCAT_prct,MARCAT_prct,WATCAT_prct,COMMERCIAL_POND_prct,GOLF_POND_prct,MIXED_POND_prct,RESIDENTIAL_POND_prct,ALL_PONDS_prct,COMMERCIAL_POND_density,GOLF_POND_density,MIXED_POND_density,RESIDENTIAL_POND_density,ALL_PONDS_density,GROUP_A_prct,GROUP_B_prct,GROUP_C_prct,GROUP_D_prct,GROUP_AD_prct,GROUP_BD_prct,GROUP_CD_prct,POORLY_DRAINE_prct,WELL_DRAIN_prct,POP_2010,personsPERha
12,RO00021,OpenWater,8/8/00,8,2000,33.2,-79.27,Georgetown,1,4.68,5.83,18.95,29.75,7.5,30.8,0.68,16.45,,,13,1.146128036,14.14,7.73,0.17,0.05,,0.001262473,0.01,0.00070392,0.000966667,0.005002851,13,72,0.026086957,21,161,1829.545455,3,,,2,2,1.24,53,32.92,0,0,0,0.11,0.5,0.91,0.91,3,82.5,84,82.5,82,81,80.5,80.5,9.6,11.9,30.2,38,41.3,46.6,27.08,26.71,27.13,26.76,26.59,25.8,-0.93,-7.88,-0.18,-3.66,-1.2,-1.86,-1.42,1.35,-0.84,39.63,-0.68,42.15,-1.46,-1.46,-0.62,-1.46,-0.15,-0.09,-0.22,-0.6,-0.54,0.96,0.3,0.1,0.14,-0.29,-0.51,18137,0.45,11.3,6.710367431,0.603760566,0.051750906,0.004281832,0.172503019,0.741762981,42.65999655,0.008563664,1.587027773,1.017767811,0.845264792,0.172503019,45.35104364,30.73,7.370160735,0.056032738,7.314127997,1.19027083,91.36616242,30.73,11.3,,,,,,,,,,,25.47,0,0,3.01,25.99,15.84,29.66,74.5,25.47,1064.42,0.05
12,RO00022,OpenWater,7/26/00,7,2000,32.5,-80.35,Colleton,10,6.91,5.66,35.84,28.97,7.92,11.2,0.61,2.16,,,4,0.698970004,26.61,0,0.56,0.04,,0.00105423,0.01,0.000220129,0.003116667,0.006746278,4,72,0.026086957,15,135,1534.090909,3,2.44,0.43,8,8,5.93,5,3.7,0,0.66,1.73,1.8,1.85,1.85,1.85,1,80,78.5,79,79.5,80,80.5,81.5,2.8,9.4,11.9,16.3,19.1,22,28.63,28.89,28.38,28.34,27.45,25.61,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,13899,2.46,27.77,8.563661078,4.032623471,0.996828274,0.045310376,3.081105573,0.135931128,39.78251019,1.314000906,1.223380154,1.26869053,6.026280018,1.26869053,31.89850476,50.16,13.6384232,1.04213865,12.59628455,10.37607612,75.62301767,50.16,27.77,0,0,0.44,0.17,0.62,0,0,0.82,0.51,1.34,33.61,12.33,2.55,3.65,31.34,2.5,13.98,54.02,45.94,644.03,0.04
12,RO00023,OpenWater,6/28/00,6,2000,32.49,-80.57,Beaufort,5.2,7.59,5.31,32.55,29.48,7.62,5.33,0.8,16.32,,,2,0.477121255,62.86,0,0,0.28,,0.006145337,0.04,0.000200706,0,0.01,5,6,0.002173913,54,908,10318.18182,5,1.95,0.69,211,208,22.91,7,0.77,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9,83,83.5,83,83.5,83.5,84,83,6.3,6.3,8.7,11.3,11.9,17.6,27.85,28.02,26.5,25.8,24.58,22.09,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,11782,2.4,31.58,16.54726138,2.865726832,0.785763809,0.300439103,0.254217703,1.063092212,29.21192512,6.193667668,2.103073723,3.489715738,5.847007164,5.985671366,25.14444188,25.15,20.49919113,1.086202912,19.41298821,12.08689623,67.20591634,25.15,31.58,0.003724798,0,0.01,0.05,0.06,0.01,0,0.05,0.18,0.26,47.35,5.39,3.48,6.1,10.03,21.07,6.54,47.22,52.74,6196.38,0.52
12,RO00024,OpenWater,6/21/00,6,2000,32.3,-80.8,Beaufort,10.1,6.48,4.97,33.94,28.96,7.58,5.76,0.24,10.44,,,2,0.477121255,5.03,0,0.31,0,,0,0.0037,0,0.00175,0.001322509,6,17,0.00615942,62,2151,24443.18182,4.5,1.55,0.71,427,427,19.85,8,0.37,0,0.23,1.1,1.1,1.12,1.29,1.29,1,80.5,82,81.5,82,82,81.5,81,5.7,5.7,9.4,9.4,13.6,17.5,28.15,27.05,26.54,25.18,23.52,21.3,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,15390,4.64,14.16,19.09933391,5.951346655,2.59194903,0.246162757,0.405444541,0.521285838,31.94323776,3.808282653,1.911381407,7.399362873,2.403706922,0.419924703,23.21169997,16.78,27.88879235,2.838111787,25.05068057,3.229076166,68.79525051,16.78,14.16,0.19,0.005322313,1.54,1.35,3.1,0.57,0.009232283,2.3,1.84,4.73,26.57,4.76,3.55,4.14,21.68,9.76,29.51,68.64,31.33,27773.68,1.8
12,RO00033,OpenWater,7/19/00,7,2000,32.78,-79.87,Charleston,1.2,8.17,6.05,27.38,30.2,7.96,8.67,0.35,12.08,,,0,0,41.25,27.59,0.37,0,,0,0.02,0.000918244,0.002111111,0.007594262,9,80,0.028985507,65,1199,13625,4.5,,,70,46,3.84,382,31.86,0,0,0,0,0.15,0.85,2.6,,87,86.5,87,87,86,85.5,84.5,15.3,15.3,25.6,27.8,27.8,29.3,29.05,28.73,27.83,27.28,26.92,24.93,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,18160,27.17,30.39,20.74209246,26.82481752,14.47688564,8.04947283,4.075425791,0.587996756,11.07055961,0.283860503,1.378751014,0.689375507,2.534468775,0.141930251,9.00243309,20.29,70.09326845,22.52635848,47.56690998,6.751824818,23.01297648,20.29,30.39,0.35,0.06,0.05,0.65,1.13,0.81,0.11,0.12,1.26,2.31,26.73,29.33,3.06,3.32,16.17,0.55,20.8,43.9,56.06,62849.12,3.46
12,RO00034,OpenWater,8/9/00,8,2000,33.4,-79.24,Georgetown,4.5,4.99,4.11,2.07,29.55,6.74,15,1.75,37.43,,,44,1.653212514,105.59,14.78,0.39,0.21,,0.00462039,0.06,0.01,0.002205556,0.02,12,91,0.032971014,6,29,329.5454545,2.5,1.6,0.39,1,1,3.45,10,34.48,0.03,0.03,0.03,0.03,0.14,0.53,0.94,4,84,83.5,84,83,82,81.5,81,6.1,10.6,26.5,35.1,38,45.8,27.18,26.75,26.97,26.69,26.61,25.75,-0.93,-7.88,-0.18,-3.66,-1.2,-1.86,-1.42,1.35,-0.84,39.63,-0.68,42.15,-1.46,-1.46,-0.62,-1.46,-0.15,-0.09,-0.22,-0.6,-0.54,0.96,0.3,0.1,0.14,-0.29,-0.51,15661,0.63,5.2,5.179235104,0.671382328,0.179834552,0.083922791,0.119889701,2.158014627,38.7963074,0.002755499,2.685529313,1.150941134,1.870279343,0.731327179,46.28941374,11.39,6.114374775,0.263757343,5.850617432,2.721496223,91.08296171,11.39,5.2,0.00604981,0,0,0.04,0.05,0.03,0,0,0.04,0.08,13.1,0,0,0,5.06,47.39,34.43,86.88,13.1,2968.17,0.18
12,RO00035,OpenWater,7/25/00,7,2000,32.63,-80.26,Charleston,7,7.22,4.18,32.53,29.37,7.61,9.2,0.58,11.27,,,30,1.491361694,88.93,0,0.53,0,,0,0.03,0.002277192,0.003,0.01,19,124,0.044927536,12,22,250,3.5,,,3,3,13.64,8,36.36,0.66,1.73,1.8,1.85,1.85,1.85,1.85,1,76,79,79.5,80.5,81,81.5,82,4,13.2,18.4,23.5,24.9,27.1,28.93,28.91,28.28,28.17,27.3,25.49,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,15113,0.54,22.61,4.277942631,0.717111771,0.173095945,0.024727992,1.854599407,0.445103858,36.30069238,1.681503462,1.112759644,0.568743818,18.15034619,2.398615232,32.12166172,36.95,5.192878338,0.197823937,4.995054402,22.40356083,72.23046489,36.95,22.61,0,0,0.01,0.02,0.03,0,0,0.07,0.12,0.2,16.18,30.15,4.08,0,40.09,0,9.48,53.65,46.33,1287.15,0.08
12,RO00036,OpenWater,7/5/00,7,2000,32.49,-80.79,Beaufort,7,6.22,5.35,33.32,29.76,7.61,7.85,0.26,5.5,,,2,0.477121255,30.32,0,0,0.09,,0.002160521,0.04,0,0,0.01,7,19,0.006884058,54,1026,11659.09091,5,,,243,242,23.59,65,6.34,0,0,0,0,0,0,0.47,6,83,80,78.5,78,77.5,77.5,78,1.8,2.9,10.3,14.8,14.8,22.4,26.85,27.05,26.7,26.51,25.48,22.88,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,4905,0.62,28.06,5.629683787,1.078413453,0.073112776,0,0.091390971,2.668616341,29.57411808,11.24108938,6.104916834,10.43684884,4.953390605,3.034180223,25.02284774,17.23,6.781210016,0.073112776,6.70809724,8.078961799,85.04843721,17.23,28.06,0.005057299,0,0,0,0.005057299,0.03,0,0,0,0.03,51.53,5.05,2.5,5.88,7.57,19.99,7.44,43.38,56.58,2426.07,0.49
12,RO00037,OpenWater,6/21/00,6,2000,32.29,-80.72,Beaufort,1.8,8.79,6.06,34.64,28.49,7.75,4.85,0.05,1.33,,,0,0,2.09,0,0.18,0,,0,0.01,0,0.001051389,0.004062724,9,17,0.00615942,22,409,4647.727273,3,0.15,0.51,306,306,74.82,0,0,0,0,0.83,0.83,0.83,0.83,0.83,2,81,82.5,82,82.5,83,83,83,5.4,5.4,8.1,8.1,12.1,16.6,28.2,27.13,26.58,25.13,23.48,21.27,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,17408,0.82,24.88,8.478664193,1.150278293,0.148423006,0.018552876,1.001855288,1.057513915,38.6270872,4.155844156,1.948051948,4.823747681,0.816326531,0.166975881,37.47680891,21.22,9.795918367,0.166975881,9.628942486,1.985157699,88.0890538,21.22,24.88,0,0,0.43,0.01,0.44,0,0,0.6,0.06,0.67,22.64,1.77,8.71,4.29,13.68,10.63,38.25,75.56,24.41,4060.76,0.23
12,RO00045,OpenWater,7/12/00,7,2000,32.77,-80.07,Charleston,3,6.1,4.77,32.92,29.91,7.52,9.17,0.11,6,,,140,2.149219113,13,0,0,0.04,,0.000893709,0.0079,0,0,0.002720422,11,24,0.008695652,18,115,1306.818182,3.5,3.22,0.41,11,11,9.57,51,44.35,1.52,1.81,1.81,1.81,1.81,1.81,1.81,1,82,85,84,84,83,83,84,4.5,10.5,15.4,17.9,17.9,20.4,28.2,27.64,27.76,26.58,26.16,23.98,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,15826,6.95,9,12.87659926,10.08391801,2.916494704,1.183106342,1.719631311,0.56403907,28.91732013,1.334433897,1.582060806,1.045535837,5.998074013,0.302655111,31.37983216,18.31,27.06011831,4.099601046,22.96051727,8.020360435,64.8232219,18.31,9,0.28,0.02,0.01,0.8,1.12,0.39,0.08,0.05,1.89,2.42,8.98,26.36,6.74,0,52.83,0,5.07,64.64,35.34,44083.78,2.78
12,RO00046,OpenWater,8/15/00,8,2000,32.61,-80.47,Colleton,7,4.77,4.08,20.35,29.49,7.06,8.8,0.09,2.8,,,0,0,0.6,0,0.18,0.07,,0.001542299,0.0012,0.000148911,0.001005556,0.000620118,13,182,0.065942029,5,55,625,2.5,1.75,0.29,46,46,83.64,1,1.82,0,0.27,0.27,2.05,2.11,2.11,3.43,1,80.5,79,78,78.5,79,80,80.5,3.5,5.2,15.1,22,27.9,32.3,28.13,27.93,27.75,27.96,27.87,27.06,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.55,-2.55,-1.86,-2.55,-0.63,-0.75,-0.7,-1.31,-1.19,-0.58,-0.8,0.1,0.14,-0.29,-0.51,13731,0.28,21.15,2.393038434,0.471356055,0.023764888,0,0.616388687,1.269035533,34.95286439,0.652646846,2.64684554,2.320522117,7.614213198,1.124002901,45.64902103,51.27,2.888159376,0.023764888,2.864394489,9.354604786,87.49093546,51.27,21.15,,,,,,,,,,,32.5,1.11,1.36,9.56,24.41,10.2,20.82,66.35,33.61,86.4,0.006292839
12,RO00047,OpenWater,6/21/00,6,2000,32.37,-80.79,Beaufort,10.4,7.69,5.26,33.56,28.64,7.69,4.63,0.82,27.41,,,0,0,38.79,0,0.28,0,,0,0.02,0.001178782,0.001588889,0.009811368,13,31,0.011231884,47,187,2125,4.5,,,38,35,18.72,1,0.53,0.06,0.49,0.49,0.87,0.9,0.94,1.33,1,78.5,80.5,80.5,80.5,80,80.5,80.5,5.9,5.9,9.4,9.4,13.2,18.1,28.08,26.98,26.48,25.07,23.42,21.19,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,12896,6.4,56,27.82345305,8.394634357,2.553007356,0.649069667,3.764604068,0.432713111,33.31890956,4.543487668,1.860666378,5.235828646,0.7788836,0.086542622,10.21202942,20.89,39.42016443,3.202077023,36.21808741,4.63003029,55.60363479,20.89,56,,,,,,,,,,,51.79,7.8,0.85,5.03,21.29,8.53,4.67,40.37,59.59,11666.22,0.9
12,RO00048,OpenWater,6/20/00,6,2000,32.35,-80.65,Beaufort,6.7,6.65,5.28,35.28,29.18,7.69,7.28,0.42,13.16,,,0,0,55.19,0,0.46,0.03,,0.000804772,0.02,0.000131943,0.002566667,0.008605219,1,1,0.000362319,49,902,10250,4.5,,,607,562,62.31,132,14.63,0,0.83,0.83,0.83,0.83,0.83,0.83,1,84,83,83,83.5,83.5,83.5,83,3.7,3.7,7.1,7.1,11.2,15.8,28.2,26.98,26.5,24.91,23.22,21.01,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,11306,3.59,27.88,15.20524654,4.153509837,1.60310906,0.60723828,0.752975468,0.558659218,34.34539713,7.01967452,1.724556716,5.125091086,13.35924217,0.461501093,14.88948263,30.95,21.56910372,2.21034734,19.35875638,14.57371873,63.66286131,30.95,27.88,0.005666885,0.003562002,0.16,0.12,0.29,0.06,0,0.44,0.12,0.62,51.03,7.65,0.27,6.21,22.3,11.08,1.42,41.28,58.68,5964.67,0.52
12,RO00049,OpenWater,6/21/00,6,2000,32.29,-80.75,Beaufort,2.7,7.8,5.57,33.91,28.71,7.74,5.46,0.06,3.17,,,0,0,5,0,0.12,0,,0,0.0047,0,0.0006875,0.001583341,3,16,0.005797101,19,414,4704.545455,3,0.14,0.46,362,362,87.44,5,1.21,0,0.23,1.1,1.1,1.12,1.29,1.29,1,80.5,82,81.5,82,82,81.5,81,5.3,5.3,8.5,8.5,12.6,17.1,28.18,27.11,26.58,25.16,23.5,21.29,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,17408,0.82,24.88,8.478664193,1.150278293,0.148423006,0.018552876,1.001855288,1.057513915,38.6270872,4.155844156,1.948051948,4.823747681,0.816326531,0.166975881,37.47680891,21.22,9.795918367,0.166975881,9.628942486,1.985157699,88.0890538,21.22,24.88,0,0,0.43,0.01,0.44,0,0,0.6,0.06,0.67,22.64,1.77,8.71,4.29,13.68,10.63,38.25,75.56,24.41,4060.76,0.23
12,RO00055,OpenWater,8/9/00,8,2000,33.33,-79.17,Georgetown,5,5.64,4.8,35.18,29.55,7.81,13.8,0.05,1.76,,,4,0.698970004,6.47,0,0,0,,0,0.0026,0,0,0.000857737,12,34,0.012318841,16,108,1227.272727,3.5,0.44,0.55,47,47,43.52,0,0,0.03,0.03,0.03,0.03,0.14,0.53,0.94,4,84,83.5,84,83,82,81.5,81,6.3,11.7,29.4,38.9,41.9,49.1,27.2,26.77,26.98,26.68,26.58,25.72,-0.93,-7.88,-0.18,-3.66,-1.2,-1.86,-1.42,1.35,-0.84,39.63,-0.68,42.15,-1.46,-1.46,-0.62,-1.46,-0.15,-0.09,-0.22,-0.6,-0.54,0.96,0.3,0.1,0.14,-0.29,-0.51,6356,1.8,10.6,10.57537769,3.535840566,0.225008036,0.004573446,3.117968499,0.016072003,16.98810672,0.002286723,0.530376085,0.482160077,0.011433615,0,64.43265831,27.18,14.34079974,0.229581482,14.11121826,3.129402113,82.45165991,27.18,10.6,0,0,1.22,1.33,2.55,0,0,0.71,1.32,2.04,17.48,0,0,2.39,75.81,4.3,0,82.5,17.48,805.02,0.12
12,RO00056,OpenWater,7/11/00,7,2000,32.83,-79.94,Charleston,6.4,5.66,4.76,22.89,28.86,7.54,5.69,4.32,98.47,,,7,0.903089987,405.84,4442.39,2.17,1.07,,0.02,0.18,0.15,0.01,0.16,14,50,0.018115942,9,86,977.2727273,2,4.09,0.25,1,1,1.16,30,34.88,0.29,0.29,0.29,0.29,0.29,0.29,0.54,6,87.5,85.5,84.5,83.5,83,84,84,2.1,9.7,12.7,15.2,15.2,17.3,27.63,27.41,27.55,26.47,26.1,23.83,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,18160,27.17,30.39,20.74209246,26.82481752,14.47688564,8.04947283,4.075425791,0.587996756,11.07055961,0.283860503,1.378751014,0.689375507,2.534468775,0.141930251,9.00243309,20.29,70.09326845,22.52635848,47.56690998,6.751824818,23.01297648,20.29,30.39,0.35,0.06,0.05,0.65,1.13,0.81,0.11,0.12,1.26,2.31,26.73,29.33,3.06,3.32,16.17,0.55,20.8,43.9,56.06,62849.12,3.46
12,RO00057,OpenWater,8/15/00,8,2000,32.61,-80.16,Charleston,6.1,5.37,3.93,32.55,29.82,7.34,9.87,0.22,7.5,,,13,1.146128036,23.82,0,0,0.15,,0.003449024,0.01,0,0,0.005135694,12,110,0.039855072,24,460,5227.272727,3.5,,,266,266,57.83,148,32.17,0,0,0,0.45,1.62,1.62,1.62,,84,82,82,81.5,82,82.5,83,3.3,5.2,12.9,25.4,35.2,36.6,28.18,28,27.91,28.12,28.06,27.23,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.55,-2.55,-1.86,-2.55,-0.63,-0.75,-0.7,-1.31,-1.19,-0.58,-0.8,0.1,0.14,-0.29,-0.51,8928,1.14,8.49,7.189901207,1.646542261,0.384193194,0.054884742,0.301866081,0.260702525,45.41712404,0.974204171,1.632821076,0.809549945,16.72612514,4.294731065,20.23874863,18.63,9.275521405,0.439077936,8.836443469,21.32272228,69.33315038,18.63,8.49,0.21,0,0.00213751,0.06,0.28,0.24,0,0.03,0.42,0.69,14.94,27.33,0.16,0,55.1,0,2.45,57.71,42.27,5842.24,0.65
12,RO00058,OpenWater,7/5/00,7,2000,32.49,-80.82,Beaufort,5.5,7.16,4.86,33.58,29.63,7.55,7.53,0.22,5.28,,,0,0,23.41,0,0.13,0,,0,0.02,0,0.000761111,0.0077193,15,69,0.025,59,1209,13738.63636,4.5,,,423,423,34.99,212,17.54,0,0,0,0,0,0,0.47,6,83,80,78.5,78,77.5,77.5,78,2,3,9.9,14.7,14.7,22.6,26.78,27,26.65,26.47,25.47,22.88,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,11514,1.74,32.73,9.515495417,2.968136185,0.436490615,0.065473592,0.109122654,2.2697512,30.55434308,7.682234832,4.321257093,9.515495417,1.789611523,1.615015277,28.96115234,21.45,12.98559581,0.501964208,12.4836316,3.513749454,83.30423396,21.45,32.73,0.02,0,0,0.09,0.11,0.07,0,0,0.29,0.37,32.73,7.88,2.94,9.09,16.12,11.79,19.43,59.37,40.61,8544.81,0.74
12,RO00059,OpenWater,8/1/00,8,2000,32.17,-80.77,Beaufort,4.9,5.59,4.62,27.06,30.36,7.53,6.86,0.33,11.88,,,2,0.477121255,40.71,9.3,0.46,0,,0,0.01,0.000207626,0.002583333,0.005180825,6,40,0.014492754,67,1529,17375,5,,,219,213,13.93,458,29.95,0.11,0.11,0.36,0.96,0.96,0.99,0.99,2,80,80.5,79.5,80,80,80,80,10.9,10.9,15.6,20.2,25.3,26.8,26.55,27.63,28.27,28.06,27.72,26.31,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-2.55,-2.55,-1.86,-2.55,-0.63,-0.75,-0.7,-1.31,-1.19,-0.58,-0.8,0.1,0.14,-0.29,-0.51,6182,10.05,13.45,35.07462687,13.8750691,4.961304588,0.787728027,0.939745716,0.09673853,33.98286346,0.925925926,0.732448867,1.575456053,0.06909895,0,6.85461581,14.19,54.69872858,5.749032615,48.94969596,1.008844666,44.16804865,14.19,13.45,0.21,0,3.82,0.99,5.03,1.04,0,4.82,2.03,7.9,47.35,8.94,0,3.64,40.05,0,0,43.69,56.29,19595.5,3.16
12,RT00501,TidalCreek,8/2/00,8,2000,32.08,-80.91,Jasper,3,4.39,4.01,30,30.5,7.45,14.9,0.35,10.32,,,0,0,52.69,16.94,0.79,0.16,,0.003665944,0.02,0.000728702,0.004411111,0.008837143,7,34,0.024637681,18,684,7772.727273,3.5,2.97,0.3,92,92,13.45,12,1.75,0,0.11,0.11,0.36,0.96,0.96,0.99,1,81.5,81,80.5,80.5,80,80,80,11.5,11.9,16.4,20.3,25.2,27.1,26.53,27.5,28.33,28.01,27.68,26.43,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-2.55,-2.55,-1.86,-2.55,-0.63,-0.75,-0.7,-1.31,-1.19,-0.58,-0.8,0.1,0.14,-0.29,-0.51,10940,0.22,6.2,3.21872714,0.243842965,0.022084316,0,17.06900756,0.365764448,21.50694952,0.877834674,4.413557669,3.438185808,0.829066081,0.097537186,47.74445257,52.79,3.484654421,0.022084316,3.462570105,17.99561083,78.3467447,52.79,6.2,0.009990288,0,0,0,0.009990288,0.02,0,0,0,0.02,27.89,1.52,1.76,4.32,2.11,13.97,48.4,70.56,29.41,676.97,0.06
12,RT00502,TidalCreek,7/26/00,7,2000,32.6,-80.53,Colleton,6.1,4.62,3.25,25.64,28.67,7.03,6.53,0.05,2,,,23,1.380211242,21.51,0,0.34,0,,0,0.0066,0,0.001916667,0.00228578,,,,12,98,1113.636364,3.5,1.95,0.35,66,66,67.35,0,0,0,2.12,2.47,2.47,2.47,2.47,2.47,1,80,78.5,79,79.5,80,80.5,81.5,5.5,9.6,11.9,17,20,22.8,28.4,28.61,28.13,28.06,27.19,25.53,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,11288,0.07,3.01,1.766692647,0.077942323,0.002071089,0,0.012426533,0.987269421,47.03819174,1.727721486,5.494933749,1.584827228,1.571836841,0.298778904,39.37386334,20.01,1.846706059,0.002071089,1.84463497,1.883042277,96.20680696,20.01,3.01,,,,,,,,,,,42.65,4.54,1,2.63,5.15,20.7,23.29,52.77,47.19,83.3,0.00738012
